Start_date,Mass_BC_PSAP_STP,Mass_ammonium_STP,Mass_chloride_STP,Mass_nitrate_STP,Mass_organics_STP,Mass_sulfate_STP,soma_Qc,diam_geom_medio,conc D<50,conc D>100,area,vol,Scattering_Eff
2021-12-21 02:00:00,0.09270818034953739,0.1048244969892789,-0.0013217799970627112,0.10185049199588779,0.6056689675429578,0.09630635923043031,1.0,44.85603205542932,0.5780703996845906,0.14830397793603356,77.80643223481181,2.1467540859815517,2.3681891614040245
2021-12-21 03:00:00,0.09862671660424469,0.21166723413914426,-0.005296409790791813,0.24166761245412932,0.3561457269322438,0.09715128816252411,1.0,48.184289111757764,0.5371183559029018,0.20013887895039167,94.82561779497158,2.703234356802428,2.6028070971891197
2021-12-21 04:00:00,0.07599884656050751,0.16394860786261253,0.005799237448335523,0.33661209189067953,0.33504213258146165,0.08259908365640317,1.0,56.49120117822073,0.44359818197550277,0.25416340978710006,110.74377194486564,3.230935601627985,2.8291307551824674
2021-12-21 05:00:00,0.05847731709449025,0.17633518836863726,0.0058564727134990235,0.3511844060487748,0.3665685731767722,0.041548905917659744,1.0,58.94004186214257,0.403844528948272,0.24724540170027093,119.2010866060826,3.4108600880749202,2.7446752716995424
2021-12-21 06:00:00,0.05219441014704231,0.11084296778538556,0.005191379503872488,0.35525872712986867,0.40470310921540015,0.07180940621843081,1.0,56.584598102760644,0.4449006602505116,0.24970172927329326,104.71460059297671,3.181265237063347,2.6013020541025926
2021-12-22 14:00:00,0.0696064414177139,0.13479193317781624,0.0012792535179471742,0.3912822635262247,0.3401873730152758,0.06283392279328769,1.0,74.89418826704177,0.30478104713335596,0.3878668754541285,176.71796451733704,6.360503349938036,3.672210098577771
2021-12-22 15:00:00,0.0554385385261361,0.13922273159046794,0.0008260025606079379,0.383526755599609,0.34491113589118794,0.07607483583199108,1.0,72.72543450077151,0.32949107149204837,0.3937885426918627,253.25420954550685,9.643414345966267,4.560910805490164
2021-12-22 19:00:00,0.053238922976588186,0.1236873278053585,0.0015173093048327633,0.24476594838486418,0.47522393621977027,0.10155324557784196,1.0,83.75485645272471,0.22821535725521586,0.4119705467744729,170.4827086006361,5.949777316294301,2.854937244619541
2021-12-22 20:00:00,0.06207129202743731,0.12070488827488714,0.0026987518272798827,0.20454289890925448,0.4991405760550031,0.11085765690510996,1.0,76.12401326842068,0.28534451477261413,0.3751194314488667,175.67150371702937,6.008563228155092,2.979871809288204
2021-12-22 21:00:00,0.049434913407594115,0.10931783071794454,0.0017616608396346584,0.23968073285090927,0.4959888337805241,0.10380247716616527,1.0,69.9248289485313,0.3390680586405693,0.3351021257849802,216.38035129083264,7.346495545921407,3.025991273003225
