Start_date,Mass_organics_STP,Mass_sulfate_STP,Mass_ammonium_STP,Mass_nitrate_STP,Mass_chloride_STP,Mass_ACSM_STP,Mass_SMPS_STP,Mass_BC_PSAP_STP,Mass_ACSM_PSAP_STP,Qc_ACSM_SMPS,P_SMPS,T_SMPS,RH_SMPS
2021-07-15 12:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN, NaN, 921.00, 20.34, 39.42
2021-07-15 13:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0860,  0.0860, NaN, 921.00, 20.31, 39.49
2021-07-15 14:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0903,  0.0903, NaN, 921.00, 20.25, 39.61
2021-07-15 15:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.0973,  0.0973, NaN, 921.00, 20.21, 39.91
2021-07-15 16:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1003,  0.1003, NaN, 920.83, 20.24, 39.90
2021-07-15 17:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1126,  0.1126, NaN, 919.92, 20.23, 39.93
2021-07-15 18:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.1192,  0.1192, NaN, 919.08, 20.24, 40.19
2021-07-15 19:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.5419,  0.5419, NaN, 918.08, 20.22, 42.53
2021-07-15 20:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  0.6472,  0.6472, NaN, 917.08, 20.17, 40.60
2021-07-15 21:00:00,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,     NaN,  1.0443,  1.0443, NaN, 916.50, 20.11, 40.67
